,job_categorized
4756,0.804003924478
6291,-0.257532898258
5538,0.209891783001
12646,0.986104013784
520,-0.540079369267
11550,1.05675529376
11027,0.0010573223595
9426,0.758902687849
8876,0.637199496029
1092,1.41456969547
13202,-0.0713971770525
8559,1.08169680997
4913,-1.30872188095
10458,-0.377887676401
3771,0.888465727983
11103,0.237535506293
1109,1.66447564539
4655,0.353458035212
11538,0.589972601524
1038,-0.115121024775
14483,0.427248382927
20,0.773000012244
10796,1.2203416459
6627,-0.0798776157477
5531,0.839401667205
10520,-0.109813604071
934,0.503640401126
9995,0.0967732488557
13699,0.615806556062
13563,1.05244920907
14173,0.505880388718
1726,1.67352150609
4490,0.0757843731466
10287,2.10074356471
8827,0.370422971912
1737,1.46751759509
6436,0.668803237566
561,0.390992153528
13162,0.570012519787
13838,0.296244819535
12496,0.942216011485
1162,1.49914839181
13996,0.342083191277
10017,0.837094811971
9365,0.928763624887
7502,0.852278874838
1527,-0.338492239955
11082,0.253987984009
7855,-0.618287089186
2930,0.0744849382579
7691,1.04013610452
58,-0.00508802395523
8747,0.331946441555
8223,0.220925022861
12787,0.308165353462
4483,1.8091066948
2291,1.97981934516
6929,2.35501181742
12863,1.06367970702
8217,0.517603856138
14153,2.85304311997
13154,0.938606201853
11544,1.31105076407
1649,1.61626924455
14801,0.110837750187
6137,2.08299223012
2724,0.337376290303
11515,1.00027068366
938,0.759312112418
4510,0.628080923844
12856,0.221558997799
14255,0.0732501952955
4694,1.1480089094
13828,1.53050351849
6529,0.932332994661
998,0.241260273483
11323,0.187402953828
4528,0.617084895038
3870,0.9128448762
9073,2.82149157448
5354,0.804910573197
14268,1.22861378256
2907,0.343103155697
10760,1.01170615244
9781,0.75182305697
3538,0.312737178855
5993,1.8905935889
14616,0.503522929265
915,-0.832055584499
13558,0.748353556744
4415,0.0106824675176
10279,2.87047528013
10125,1.55730481506
1817,-0.0802941619739
14645,0.966319428854
9892,0.333702761604
3949,1.28229959864
337,0.449378123084
2072,1.05265865176
13299,1.101735974
5822,0.799919410873
11881,-0.0328735251724
5143,-0.0193804962704
10605,-1.43670509213
3513,0.644515804229
2815,0.249874113622
7553,-0.193820981853
13470,0.110643384072
7671,1.64120845825
10861,1.10667446
8421,0.71215510922
766,1.08482418059
3782,3.44912327015
13571,2.15539883505
1144,1.21540175195
12231,1.19047482114
2510,2.24626985067
7377,1.18808293026
2273,0.54037524487
2860,1.07049317929
1221,0.253610429931
10811,0.974367645442
4864,0.881980210188
14539,-0.138852970693
7308,1.01079808079
8001,0.957612743472
12674,-0.479907926543
12166,0.972006709552
4924,0.690079661644
4532,0.74306436629
6390,0.924432344088
1672,0.831997502071
11467,1.3075643909
12521,0.708518663634
13538,0.675053973581
4055,0.356576758358
7332,2.37563491828
1808,0.779510165083
2275,-1.46737179688
3761,0.786665526139
13728,-0.674016620109
10563,1.0187246161
9871,0.820702525106
8630,0.849093397496
2045,-0.233026111263
9300,0.510387261857
9156,0.157273266565
5113,1.21872134192
1295,0.764026793702
8513,1.22967107774
4687,1.14277950669
3952,-0.177473775863
6556,0.281702152695
4317,1.2285719702
14188,0.241676386834
444,1.80525369801
5519,0.296515075796
858,1.44106975988
14068,0.635115618735
4439,0.285018654355
5321,0.785228250149
841,-0.78976710994
6641,-0.364698381715
6969,0.852383168009
13887,0.97698704606
11546,1.00700637923
994,1.21898460357
7213,1.52051360435
9000,0.335322784768
1554,0.191532918483
10059,0.774078902291
1973,0.440963355718
1951,1.20064656093
14141,1.43181467435
11094,1.64683868892
11313,0.928165867253
8900,0.0426557894771
2513,-0.28197276155
5559,1.35697653113
12238,1.99862156472
2835,0.340677830509
4700,0.994521607849
2445,0.669133719164
2233,0.9060500133
3050,0.105796084471
10023,2.06506714704
400,2.84852873845
7413,0.770722420251
9722,0.190949831352
5198,0.582780866704
7716,0.61052972754
9857,0.78464856665
1023,0.364290803593
3298,0.443569930457
6492,0.863156238154
9068,-0.333677176223
14646,1.07629052915
11948,0.287518781709
7965,-1.05874109902
8137,0.246571382552
4241,0.849278399472
5424,-0.73830106199
13655,0.124949392552
10416,1.00960471508
9322,0.504440979744
7959,0.676161181863
4080,1.22169967475
803,1.05725755756
1550,-0.55969746704
1009,1.00296899758
14959,1.19360433677
10104,-0.217721271844
2737,1.21965926213
6245,-0.00805068376527
5095,0.830618842658
648,-0.18744821061
8809,0.943389159716
2862,0.65716871417
4975,-1.65943478751
7132,0.686084859114
12710,2.54517939488
7808,1.13351704756
550,0.707452642855
11227,0.588258045901
5617,0.922184206148
8998,1.22199669609
8866,1.20520458394
211,0.136419433035
12531,0.422762748185
8534,0.128083802487
1781,0.927155342623
10941,0.351766850943
3543,-1.07091813616
7475,0.418232274665
1438,-0.989209523726
2515,0.370886267767
2868,1.69020742473
2434,0.403780360197
5045,0.55951472515
4792,-0.00114905372186
10872,0.357924812682
9264,0.159691720918
11937,1.22270170118
1314,0.775417048021
11067,-1.57203832967
13675,0.537856690928
12014,1.05917759489
3979,1.38623772611
12,0.927616584877
6508,1.5919682606
818,0.410710783044
2784,0.806592560487
13064,1.47548209261
12980,0.532781480927
453,0.213599170072
1049,0.451848682123
14534,1.29952984162
1656,-0.0529624642331
3457,0.727540104783
14297,0.760402913122
13104,0.693969186148
11756,0.638509086865
13859,0.204029704405
5139,0.543750857373
2908,0.239550004794
14943,0.205813067836
940,0.471601824918
14525,0.0114990724108
9636,0.811529773242
11529,0.53384356238
12177,0.574320557912
8655,-0.363067200441
9567,0.667606982582
4634,1.14059449428
14621,0.285990379918
7733,0.232748107649
6384,0.513283263934
1400,-0.093513194554
11037,0.336051111947
30,0.299026551222
6258,0.124316018862
13320,-0.320422183464
3677,0.671429627221
672,0.247291837163
8431,-0.640395622662
10915,1.58741699108
6321,0.0206372393794
14279,0.921326831081
5466,0.49005380095
11618,0.702198200569
9494,-0.0774969811721
14045,-0.292617220797
1108,1.11670724904
11436,-1.15779238039
13587,0.915673628177
3229,1.12146306713
7582,0.965610985629
11144,1.1334442696
12955,0.202405350824
3319,2.264458941
10029,0.0152193023753
5835,0.730509910507
14838,1.06259973938
11604,0.427294119272
12668,1.04586571979
10661,0.89540779036
2553,1.66564993115
4775,1.85038654348
7356,1.39392057064
2686,0.565764194467
7379,-0.320354027866
11181,0.347527381268
1563,0.896662048449
14256,-0.602872182841
8085,0.622425070462
3071,2.06705696744
11644,-0.286299614427
12562,0.203509162992
4474,2.22764086712
11823,1.83430799599
11848,0.455159366684
11153,2.70105968994
4856,0.607304685895
5268,0.901726553654
2853,0.561326435264
12637,2.24299062939
7637,1.33624479806
11388,1.66050406302
9864,-0.206607669972
8926,-0.265601903034
4601,-0.508987147172
13026,1.04098607
6853,0.663859626828
13834,-0.21376735872
2213,0.763940721571
4929,1.29724468108
10907,0.934330677949
10968,1.22441049369
11941,0.578386632541
7301,0.851899744858
2111,1.60170618423
12780,0.510911627449
9513,0.566689329504
6630,0.0797878667991
13610,1.25324724031
14465,0.399670590433
8955,0.0167745141557
11095,-0.00956124096924
4446,1.18132106857
13565,1.5460083366
11225,1.9404931002
7640,0.249997923337
5026,0.741718422306
28,0.642734776309
14205,0.788517973314
12019,0.31177994745
13959,0.72942746165
13588,-1.51785877314
355,0.491123502145
1429,-0.670043794114
11063,0.78267186424
10575,2.95805104737
10812,0.615458627766
13042,0.387211605497
8000,-0.459242054072
332,0.421293729658
5643,-0.425631062791
8983,0.134097476836
14604,0.636583318712
13410,-0.188163709964
4224,0.898585644002
964,0.505859435526
10838,0.958014768187
120,1.01994274271
4930,1.2287176886
6480,-0.115170014352
5579,0.98670784811
12948,1.67602530317
7749,-0.776644713701
4710,-0.172368527687
3281,0.404164252661
2370,0.205036925613
5522,-0.0935842302862
2544,0.162904703265
11989,0.515061002623
9279,-0.126429339215
2885,0.6712204984
10041,1.04554428716
2178,1.25012041291
8939,0.509953626054
4898,2.91739026912
5153,2.33609156695
1209,1.06055808411
7890,0.939787468364
14192,1.1400652279
9598,0.292353575699
7581,0.960908658976
3123,0.126371667851
12008,0.0587609421638
1544,0.386314229163
7599,2.27661265829
14271,0.829192085708
10725,0.133483754056
6880,0.870736431526
11277,0.728805837462
9621,1.05532855301
10113,0.977185524337
13667,1.14873352673
945,0.686515218313
10695,1.28182002177
4550,0.816610396888
13394,0.619182393911
14923,0.842374976772
7886,0.626726804988
8324,1.24123886018
9057,1.15324538129
14283,0.703017111616
1675,-0.320216944337
9423,0.180234122458
1561,1.28086487283
11586,0.423877640773
14463,1.80057741995
9430,1.05128851244
6213,0.402640140354
11305,0.895176129828
6044,1.08380057939
4541,1.01291946566
1782,0.47742000771
7157,0.825638970786
13445,1.41011444146
1095,-0.691484118625
10389,0.780944991794
10655,0.612883793566
7625,-0.472914279873
3287,0.0569858065552
12389,-1.14593136132
677,-0.0192610070587
6193,0.575146560439
2605,1.0932806014
1392,0.30389742998
14395,0.75558706404
14135,0.721459280125
752,0.646236841756
1711,1.91098666866
3737,0.733967609057
14674,-0.921408780575
14028,0.865503141863
3215,2.87698329503
797,1.51237754657
8211,0.709621596855
1777,0.208420447604
4113,0.285430817968
1770,1.34164491761
13654,0.581793948921
14471,0.551110921296
12778,-0.271560665684
6973,0.818710055802
6412,-0.0906447086417
3022,0.837114662825
4228,0.127373953607
13796,-0.0149871474606
3012,-0.390846024122
13695,0.648275698854
9684,1.03748183266
5764,0.105913241175
14994,0.451906963653
4619,0.566414282131
10994,0.0851108352285
9586,1.297920918
6843,1.00390124746
9932,-0.0488295652902
527,1.35694903492
366,0.503722594504
6098,0.663126314477
13768,0.109755132459
4264,1.73645288358
4262,0.392843441713
8265,1.66134451349
1919,0.559994672839
701,0.46303115778
6170,0.309869446144
14684,0.0639854221991
11288,1.02300945711
5018,2.36442869279
7528,0.915508638402
4423,0.1352839374
11847,-1.34929821853
4868,-0.374570947933
1298,1.86487688499
14040,0.664860411554
1352,0.130749935907
2926,-0.353826922546
9972,1.08192500632
11634,0.443431584362
1287,0.0281620452484
6596,0.929963327272
11285,-1.00243516832
12264,0.132570309174
4350,1.63667604141
8675,1.1020954739
3697,1.21133535629
2013,1.23296669064
10025,0.798433858082
4373,-0.881887593327
11748,0.179101546324
5677,-0.0628956670571
6831,1.46116610995
8481,0.502006802977
2147,1.10809411168
8802,1.32938863782
2705,-0.0645523764488
5473,0.755543178427
8496,1.69777933801
2570,2.5498140633
10137,-0.15909840396
13507,0.91299762458
9659,1.05675776464
13573,0.492500812214
9742,0.804487850566
10947,-0.138427314949
810,0.127562347871
10899,3.50352108453
5684,-0.989503436496
8249,0.684670042933
312,2.36256088798
2073,1.12245746766
10418,0.893333866941
11266,1.30178658918
10977,0.163993575979
885,0.932735799771
1477,0.567004943278
1790,0.308840492682
9615,0.0903928499581
8341,0.816416565163
2008,0.271502573644
3454,-0.222403999444
682,0.826795110657
3895,1.16786973291
7655,0.916283944857
8919,0.810057660704
11651,1.37922207933
57,1.66829097293
13585,0.669685802125
13539,0.172049102583
11547,1.26785259479
2399,-0.5266652494
8416,0.510652177351
14443,-0.277812110902
4126,1.25819514153
8818,1.23934398738
9286,0.350630488078
1468,1.10193546339
5761,0.317508464589
1416,0.892497446496
470,0.215343564904
2358,-1.53937706521
2722,0.953766375852
13152,1.29155650887
11786,-0.536654302409
12786,2.0114857114
12714,-0.496703079594
8813,1.36149839002
4525,0.946812673807
4610,0.457816976737
6624,-0.458801600566
12078,0.609243064163
6041,1.09772794164
11569,2.62667803276
3869,0.671567421324
8847,0.627669023834
14388,1.32202315891
14629,1.3103833318
12295,0.0517810364509
13381,0.139193651185
10545,0.638858917908
11780,0.598411674685
4674,1.27384265295
1055,0.395276324528
2281,-0.243464050026
13560,1.03710558077
7573,1.86477152911
8176,-0.026038445428
1924,1.22814874253
6379,1.51977720891
4907,1.06346661412
13555,0.525762739117
13559,-1.48390133342
1075,0.845144943247
1115,0.412088476878
3936,0.620517520907
3533,1.30474219714
13172,1.25763169517
460,0.72288252008
3032,1.0101452736
4207,1.04784712074
13371,-0.0708408905335
6398,0.328033508369
5841,-0.113601054875
12947,0.318457353884
1452,-0.0996678018747
2149,-0.290313465898
319,0.807687027387
13153,0.713086355308
7516,1.21358672265
1922,1.97550458615
10392,0.580573143073
13329,-0.654891510316
14625,1.2833522977
12092,0.840656843422
7456,1.00201847354
8742,0.13488463476
14162,0.683213948337
2129,0.461460861386
6403,0.0380675052839
8075,0.020285070057
6478,0.675847014477
6300,2.07152981709
13119,0.361167077855
10905,1.67362111434
8842,-0.428103068796
14662,0.26076717248
2509,0.563973303449
1052,0.0457615729316
6152,1.5087889435
1681,0.866171616695
13325,0.493693841304
4067,0.757842480352
5024,-1.32970790466
1456,0.939390040648
12916,1.47457340604
361,1.2177607225
11764,1.67811295256
14384,0.632750998719
8986,2.31889490195
14802,1.06170214353
3145,0.494463205444
13461,-0.470357473351
8546,-1.58565805822
505,1.10930702751
10417,1.30939622389
9395,1.34080099116
13366,1.13098050786
10351,0.586750683457
14083,0.98728916522
11980,0.830572447084
540,1.0905695178
4235,0.0462150146996
5507,0.362969613653
12699,0.806665964091
10924,0.748988897336
9849,-0.405297998823
13546,0.732794886095
754,0.801068798879
8267,0.801294529093
2003,0.95209327159
2542,0.0198579998929
6073,-0.0175474187162
2918,0.706329312941
7447,1.6923016493
5218,0.747456605347
8406,1.82612362088
4271,0.278457557197
5875,0.614685053825
8908,2.20187748884
100,0.873352357769
11614,0.302111513401
9575,0.474052921179
6860,1.32397492481
5362,0.824070802109
4766,0.531938105386
7750,0.0847200176186
4880,-0.0234198959703
9251,0.13569824383
601,0.697663896401
9541,1.05673638166
13384,-1.94963581304
6182,1.52351328598
7018,-0.0525632913131
14991,0.623140673572
2431,-0.637899459366
8525,1.59365195668
1044,0.677070733232
11595,0.683046291905
1557,0.6754150657
5009,1.09374265095
1487,0.545525303032
6577,0.69538599921
10496,1.21181149798
13797,0.80062243395
8871,2.96191687809
2115,3.35665047003
5795,2.2330086166
13324,0.242379089182
7028,0.617544903119
8019,0.261818006705
5491,0.67038501696
10528,0.729378224778
618,2.33225597332
9362,2.54557395098
13285,0.920307836722
13300,0.600038968247
14672,0.57320347899
3396,-1.18423164022
1600,-1.51977751676
10275,0.8433791133
11839,-0.370555113627
1615,1.40036908962
1752,0.840184228301
9861,1.92773070069
2040,0.295776179155
2083,1.21173318063
8982,0.59128325967
14909,0.357403013512
6199,0.748980982455
10740,0.529488635907
11084,-0.0367634745323
11262,0.378753787213
5147,-0.264671259278
14225,0.781821438067
675,-0.0662010590556
2545,0.962548724303
4371,1.19473765752
12475,1.45815919158
3999,0.870439619025
14250,2.34243076316
6014,0.342297706505
5096,0.431483052355
175,0.899258102303
14287,0.897491904833
2208,0.49559683119
3609,0.907166687669
11728,1.29304177003
12970,-0.530153577861
3787,1.1813189419
13527,-1.27184149727
12497,1.00105642039
6458,0.934708133239
2225,0.655061928303
3049,0.330919006051
296,0.682213989842
1126,-0.000426005346676
8413,0.678436894094
14280,2.00581986528
10934,2.37115445945
2441,1.68710213116
12885,0.217234295058
13230,1.36006983933
1322,1.37869628002
1603,-0.999015650866
4210,0.832640207994
11659,0.934042133015
12917,0.553857027676
9427,1.36548402563
4065,1.57160488309
1294,-0.925404432771
5007,1.56626307369
6069,1.04312367984
6386,1.16400662736
14026,-0.533020119781
10615,0.795410794081
13717,0.169257208592
4071,1.20634541518
1507,0.670889687603
9542,0.688088669924
1559,0.294906617608
8903,-0.888997339706
5577,-0.772441242891
13007,0.373363651484
14507,0.215902398475
12299,1.5248060544
7741,-0.459620439437
1836,0.665530518803
5611,1.54736094068
14998,1.48914746504
8344,0.727490067888
5335,0.883511665715
1354,2.44801046703
4141,-0.019220561491
9029,1.7319669108
13254,0.894239135552
13235,0.460858564762
4844,0.754249857423
4723,1.04858573536
6260,-0.0511298053205
13438,1.11583394192
3280,-0.675096690822
4032,0.164287778318
6720,1.00675574911
1235,0.0625715775681
8457,0.317423340956
8829,1.3899660058
10561,-0.663372719046
13370,1.31772868022
12645,1.09523050261
2251,0.946843669855
1025,1.60072528904
11904,0.580214659644
10923,1.16636474801
6649,0.727435015939
14301,0.860394947042
8071,0.759063984217
7017,-0.548346179436
3397,-0.106480507488
313,0.586385279095
636,-0.753844559776
6149,1.27190229506
8573,1.10606174108
13143,-0.821127942603
9570,-0.354721882778
12429,0.909597475027
6922,0.777309052056
14177,0.100238609076
8128,-1.47739130472
2970,0.667475813475
11413,0.428028625523
2584,0.787665232933
8638,0.801215025113
3885,0.825642686428
14415,0.868515709319
13289,1.08906300747
4771,0.98944048447
7665,0.292275923282
10713,0.500325937313
6697,1.09489276581
9195,1.17592215256
13264,0.961199339828
11243,2.10776534264
8688,-0.272001662955
11993,-0.046453973714
6058,0.250617991635
1840,2.82269550808
13639,0.528882682966
1564,1.61016216517
3673,-0.228642502489
8040,0.94367691668
12985,0.640152135971
4698,0.180676170472
14962,0.656517878484
3320,1.02723060859
5192,2.49234676228
2272,0.578208779366
14095,0.931423837304
6157,0.341738871439
4254,0.897370203028
4773,0.907534689996
6575,1.28157346411
10086,-0.294832126229
4709,0.749723508459
847,0.615398101785
7578,2.89456225526
5544,1.25156575606
5526,0.352129736748
838,3.03429879538
5461,-0.616533719763
8565,0.813488217893
8544,-0.299589094798
14518,1.23597618499
4597,0.748556834943
5916,0.821653767405
1417,1.62101142717
5785,1.25370988887
11518,0.159216747691
3848,0.754176595848
604,-0.154314063261
9364,2.13249889807
13180,1.15408640763
2078,0.456164964753
9711,1.55717190787
2311,1.18379912437
9070,0.106193757267
4343,0.571291411994
1471,1.01563837374
1982,0.314474185913
8521,0.578770745855
4466,1.24907163531
199,2.13690436127
6676,0.39192715151
485,0.743966817172
3270,0.334995646383
4724,0.429683734198
5728,0.0101553916235
2823,0.416588652425
4551,0.794993241936
9731,0.714685246902
5336,1.14412985385
3245,0.801015335305
4453,1.20016725872
10216,0.16213263978
5817,0.859388368909
8251,0.63422075441
3749,1.17891800167
2202,0.716567542429
8292,1.01430206172
14771,1.68876472414
2794,0.404660396422
10684,0.806159336284
13314,0.584364806904
12944,-0.927005491347
524,0.425216974753
10498,1.55477716237
13880,2.08586892681
947,0.321731113276
12425,0.413398832578
8814,0.77605727377
11861,0.896638081473
1280,0.525881887144
9233,1.96167474413
122,0.873719351047
4366,-0.962452417122
5885,-0.608329448642
7066,0.807905062108
7914,0.660193250806
2302,1.22758155981
13540,0.198147618474
11245,0.626688624363
9413,0.372084106414
5820,-0.0473772175898
10310,0.932411985492
1005,0.359887490864
3460,1.13668218883
6959,1.13293921679
11206,0.171289256128
14326,1.20572198394
3055,0.296124581215
3566,0.587198639925
14735,-0.0220930020219
2132,-0.0832236363236
501,0.552889694242
13280,0.591997357871
3185,0.0405688048646
6153,1.67504473106
9084,0.541087816547
229,-0.729907734305
8880,0.404344569437
4001,0.310054889251
7840,0.0368740978409
13708,0.290550152142
10499,0.941510523206
9201,0.0131339541436
3007,0.332655071666
12290,0.0408831066806
4587,0.580823935199
4221,0.682850887089
4305,-0.15847541472
9697,0.165701580268
11929,-0.511945489426
2750,1.52869805723
8991,-0.335525190035
7834,0.081842400638
4376,1.23765610092
2944,2.16848617039
7672,1.48034295814
7268,0.55349592354
2718,1.25928653363
3362,-0.422638752305
11907,0.737467043269
11044,0.839268864604
5824,0.885822387997
8788,0.707820707263
14612,0.813801545288
5230,1.28419608833
10949,0.342687569701
6746,0.15508833896
4161,0.74609313101
12781,0.880314913761
11523,0.505760056956
6878,1.13410314111
8607,-0.393735195244
12329,-0.0334270936827
5322,0.966117741787
5561,0.467840911313
12448,1.47536578491
8398,0.645726240317
13173,0.308895614513
13286,0.811287977057
11047,1.26053032884
10638,-0.0360091710125
4867,-0.675110824648
8741,0.397014013153
1017,0.543311804133
7946,0.159551784756
10319,0.431958020613
9626,0.951780919761
1928,0.68582951818
350,1.09656187775
6703,-0.146658189255
12106,0.410648625196
223,-0.368779344713
6030,0.146344973035
14019,1.02104760982
13024,0.807639350088
11250,0.604576960995
9173,-0.510973444312
2500,0.610447979786
8642,-0.755589473709
9648,0.493200852817
564,1.0546067054
1582,1.13728875035
5545,-1.52591902412
2175,0.901500302453
9923,0.302477253731
9157,1.01750925281
14969,-0.0919856682068
3933,1.01005157109
11943,0.323520900596
2707,-0.0519364619864
14813,0.93354067704
9694,0.161752202409
5211,1.23667660236
14584,0.478642991911
9209,0.937381258115
11925,1.0869130505
3535,0.888390577658
8563,0.980084949278
9661,2.51686734194
2397,2.38325938416
6657,1.27851783187
3739,0.658807015435
12961,0.175399301746
821,1.33676129021
2063,0.239735399991
12924,0.0183347830645
10119,1.6663009053
81,0.137477166548
5419,-0.499847001501
9887,0.841876160404
13896,2.87476553981
13005,0.423352681477
2697,2.19082610535
831,1.07121583773
4574,-0.186600093379
3826,0.678209819189
5924,1.37313022673
14553,1.26392547488
1397,-0.538761470012
13282,0.612732204821
2833,0.758524989155
9920,-0.817675541366
13947,0.772918463942
14299,1.05826160293
9004,0.281418402549
13266,1.35281967868
7191,0.768989937401
48,1.13421108459
13092,0.640104937727
10946,0.286467584044
9432,1.65379977015
6512,0.644907337878
13203,0.434607602001
7333,1.22027862235
12408,0.776919341558
6357,0.540893282693
4095,1.02188964422
2689,0.125870525709
1189,1.82400006293
10826,0.153776255297
4845,1.46724141445
5210,1.19945215734
3990,1.5463848976
2373,0.676315070007
11038,-0.895600275803
5676,0.798348384542
13236,0.835328443836
2758,1.9985899241
9935,0.485661180968
6607,0.972431531464
9746,2.03041085384
9638,0.752682546925
2488,-0.397308989326
2579,0.15621251578
8798,0.764547897668
12132,2.78527085625
3880,0.763359913822
9906,-0.435116533157
11895,0.632548220172
10022,1.02191230108
4934,0.461050147369
13770,-0.0986350307672
8142,0.890575732285
2209,0.112546998825
5235,0.784700540313
3945,0.968028254604
11816,0.542300835094
9693,-0.757134723982
2164,0.278883217667
2886,-0.212207914247
14961,1.16950849954
10819,0.899713236586
14905,1.14498114135
516,0.744829200751
14722,2.679495997
12021,-0.954009089672
5666,0.378825922175
172,1.29628446119
639,0.574356008262
12176,0.725885744655
8934,1.44549453899
14907,0.831889123831
13917,1.08624771201
5065,0.566900124899
1143,-0.166090993154
10768,-0.0948547719543
13126,0.721227185511
12552,-0.484515101248
13884,-0.40399777162
1832,1.33442830102
9720,0.918154643867
8861,0.23974480308
3686,1.75164271141
6227,0.397678632647
5700,0.0636493911076
11345,0.0928008670253
13574,-1.08734056109
4537,0.603996223873
3515,0.351267210986
12366,0.815270636994
834,0.28307702356
2486,0.810422443023
11184,0.122933998709
8538,0.46842128448
9243,0.0512861329683
13399,0.832125286742
13228,-0.525072669221
9315,0.69529720092
5467,1.10747264318
4915,0.209368861816
65,0.0572262244674
8034,1.02624892122
7507,0.0114067189352
10182,1.43915606074
2024,3.1383522435
1872,1.0289687559
354,0.129870708351
5360,1.22882965222
1767,0.607958278625
12388,0.582012719024
9393,0.458555208079
6405,1.01551689102
4762,0.336130844983
1164,0.886381944048
12137,0.677396919089
8736,0.470255494884
3395,1.27724759851
8284,1.1540260117
14995,2.10005933855
4568,0.033907928039
9307,0.365334491698
3127,-0.30810485594
7228,1.21347032183
6946,-0.00859358876526
309,0.137518330492
7201,0.615150226358
13194,1.46263351465
14084,0.805451105981
10628,0.0366933421793
9125,0.977819793714
4354,-0.187508521721
8696,-0.973760735855
9943,0.525095050488
8203,0.699082121078
3587,0.824568247978
13416,1.7392695833
2583,0.953875592936
11430,1.17867765638
2770,0.633993935225
4812,1.26282932303
10781,0.579570298301
10827,0.36233301073
5087,0.691303569586
324,2.24686182201
5171,1.331975194
5648,1.39941133035
6743,1.16469148529
3209,0.637932495999
9883,1.15457874578
3905,1.67238221729
12360,1.20364632873
1292,-0.0838881854532
5638,0.441842648402
14432,0.482801988844
8498,0.977644065927
8898,1.34105878862
2379,0.10500197922
11452,0.496844203024
10890,0.788605876779
3634,0.511137703192
4169,1.33799607659
8686,0.245373498033
6658,1.10845544906
12750,-0.0063956091282
14714,0.338366995001
3428,0.335746134269
4421,0.572867023545
1101,1.3942895455
8791,0.698719757636
7897,0.637190379305
14306,0.243886670651
3250,1.06835619981
4409,0.542447994798
4140,-0.261515352832
3557,3.0167581223
709,1.24021606478
118,0.970108764777
2022,-0.619869595685
4598,3.79685142766
7284,0.512575626886
6130,0.801014110847
7293,2.02324292642
6952,-0.0374541625749
12996,0.662659858875
2374,0.523329129117
14448,0.534282659825
10746,0.716938035763
9353,1.3261473287
5227,2.16356833739
10643,1.22017854103
6606,0.755058353801
4681,0.979588632153
8159,0.656280392332
8374,1.26374372311
5003,0.960549264266
13147,0.950219893728
8051,0.975288360189
8157,-0.0363385372806
4273,1.12927896794
5739,2.22691777387
12598,-0.727693975988
13788,0.31717090748
13738,0.230070108211
5470,1.4094105605
5816,0.533514955604
1158,1.46644570002
10952,0.873461012421
10491,1.0964805754
87,-1.51765901284
7699,-0.152657848615
3382,0.586490824134
9927,1.40113776134
10727,0.530417632345
403,0.407408786135
14599,0.224810593315
3350,0.820817038858
13447,1.14289116776
7589,0.271183135197
13792,-1.61803389368
6378,0.839046859077
2241,-0.416225264597
10675,1.39888732396
6552,0.541621109165
14889,-0.135136065506
9835,-0.182284356157
6310,0.878724814618
1027,1.41538905691
14554,0.481156006094
3803,-1.83681257226
5517,0.600269501499
2436,1.31366731276
4689,-0.95973915515
12728,1.01587107334
5298,-0.16456634417
1278,1.69351424993
8361,1.85753340047
6856,-0.676845392236
2042,1.00056699949
9677,1.50186668986
6654,1.33506118727
6074,1.10521432512
5157,0.461056469123
1425,0.983964059647
5027,1.27051054888
5281,1.07992099661
10807,1.58541770874
1502,1.94624189647
14610,0.926987924275
12844,1.07090657981
12274,1.28116293981
9674,0.62644523096
12867,-1.19173088756
6064,0.0398556848027
678,0.0140786156692
6673,0.85751156653
5851,0.371419703617
7194,0.679696357965
10413,0.509252377398
5265,0.220905476039
9314,1.19728345017
8455,1.43128190443
13740,0.537312611362
5053,-0.893281271303
5215,0.63962239803
1850,0.83676909226
6522,0.478478569644
1070,1.13362579469
7931,2.77054912156
6784,0.848621313324
10443,-0.127816367699
2480,0.579127790894
12460,0.196749827647
3392,-0.568521179986
1099,1.00869800566
5484,-0.550754631114
9102,0.600613871191
11605,0.727532969495
418,0.935848251386
9468,0.874286122401
5819,0.690642722376
7887,2.08451644243
1947,0.356558925757
8449,1.16671699237
3336,2.32676442007
2299,0.729935248873
9161,-0.193423990448
9164,0.870426413755
14668,-1.30261644668
208,1.23172735108
8287,1.13896978421
3682,1.2524828605
13858,0.829534103423
8221,1.65968792672
14571,0.712787992749
528,1.14658732283
5329,-0.471219713431
779,0.698733019613
722,-0.0816667436217
12263,-0.0890769508875
13661,2.1726300703
7313,-0.0609702557201
1860,0.355971397339
12719,0.297999505094
14340,1.17062216113
12701,0.0660242685915
13614,1.17836002595
1992,0.436022440369
2332,0.964696277508
9740,1.37685146304
6339,0.367410732432
9912,0.371117441192
8511,1.121118146
6117,0.241379506101
3459,1.43463005717
7612,1.20943273431
6567,0.313744940753
11267,0.610968374894
8296,1.01454406704
11765,1.05817412303
11390,0.443287873641
5492,-0.124682763455
8665,1.56005613346
4518,0.51799572484
10990,0.526464634306
8196,0.578133699318
5138,1.07094606895
6755,0.575733492657
11194,1.12626475316
12489,-0.173339244039
257,0.292180557863
12128,0.763890382728
11306,-0.265959261648
14414,1.43516000973
11960,0.317824391606
6931,-0.639040478989
13761,1.15131637203
13244,-0.416593601847
3625,1.73944188135
702,0.816891565887
3189,1.37158392595
503,0.72054942378
11783,-0.0161610941272
13231,1.06051226144
5441,0.620353726669
2556,0.890068415679
848,1.89611217087
2248,0.556430567558
5616,1.61595271432
8720,0.416975739122
372,0.225402357204
13288,-0.0593923986595
5317,1.87321163234
10623,1.09154631637
